"code","created","name","market_cap","price","open_price","high_price","low_price","gap","gap_ratio","trading_volume","institutional_volume","foreign_volume","foreign_ratio","forum_url","forum_count","forum_view","forum_like","forum_unlike","forum_title_length_avg","forum_content_length_avg","forum_reply_count","year","month","day"
"095700",2022-03-02,제넥신,11739,46900,45850,47100,45850,450,0.97,59562,-3171,10539,8.7,https://finance.naver.com/item/board.naver?code=095700,38,4783,116,44,13.184211,104.8421,37,2022,3,2
"214150",2022-03-02,클래시스,12146,18750,18550,18900,18500,100,0.54,275227,-679,-19290,5.16,https://finance.naver.com/item/board.naver?code=214150,6,889,20,10,12.166667,94.333336,0,2022,3,2
"299900",2022-03-02,위지윅스튜디오,16345,38250,35800,38600,35550,2450,6.84,644250,52748,99860,4.21,https://finance.naver.com/item/board.naver?code=299900,33,12873,131,50,11.181818,29.727272,40,2022,3,2
"096530",2022-03-02,씨젠,27366,52400,51800,52700,51300,1100,2.14,528462,-14594,178285,14.33,https://finance.naver.com/item/board.naver?code=096530,273,29824,880,433,14.175824,64.337,188,2022,3,2
"041510",2022-03-02,에스엠,17872,75200,74400,75600,72000,1000,1.35,552307,37726,-14867,14.6,https://finance.naver.com/item/board.naver?code=041510,32,12288,84,93,15.0,95.65625,45,2022,3,2
"035760",2022-03-02,CJ ENM,28442,129700,129300,130400,128600,300,-0.23,45202,-6282,-6326,21.69,https://finance.naver.com/item/board.naver?code=035760,15,1970,35,27,17.333334,132.46666,11,2022,3,2
"112040",2022-03-02,위메이드,36662,109200,111300,112300,106400,100,0.09,743338,-2004,-92269,6.85,https://finance.naver.com/item/board.naver?code=112040,263,35823,699,389,12.676806,71.726234,231,2022,3,2
"144510",2022-03-02,지씨셀,10760,68100,67700,68800,66900,300,0.44,60470,-8278,5669,7.28,https://finance.naver.com/item/board.naver?code=144510,41,2841,34,46,12.02439,46.09756,9,2022,3,2
"078340",2022-03-21,컴투스,15337,119200,118400,121100,115500,0,0.0,220169,12240,-12651,11.17,https://finance.naver.com/item/board.naver?code=078340,59,12300,259,98,12.898305,80.9661,40,2022,3,21
"068760",2022-03-21,셀트리온제약,37284,102000,105600,105600,102000,3000,-2.86,148475,858,-32922,7.58,https://finance.naver.com/item/board.naver?code=068760,18,3024,19,10,11.222222,40.77778,4,2022,3,21
"108320",2022-03-21,LX세미콘,22445,138000,134000,141800,133000,6800,5.18,449164,42294,11558,34.16,https://finance.naver.com/item/board.naver?code=108320,55,13499,143,60,11.490909,31.4,33,2022,3,21
"376300",2022-03-21,디어유,11582,52700,55300,56000,52300,1900,-3.48,143139,-17735,8714,0.92,https://finance.naver.com/item/board.naver?code=376300,5,662,4,1,3.2,14.8,0,2022,3,21
"096530",2022-03-21,씨젠,27523,52700,53600,53600,52300,900,-1.68,311188,-14104,53632,16.76,https://finance.naver.com/item/board.naver?code=096530,144,26091,656,255,13.291667,52.458332,134,2022,3,21
"215600",2022-03-21,신라젠,12447,12100,0,0,0,0,0.0,0,0,0,2.25,https://finance.naver.com/item/board.naver?code=215600,6,1097,9,0,13.333333,70.333336,3,2022,3,21
"036930",2022-03-21,주성엔지니어링,11942,24750,24850,25450,24400,200,0.81,903907,39755,73008,12.21,https://finance.naver.com/item/board.naver?code=036930,6,1258,20,24,11.833333,34.666668,9,2022,3,21
"041510",2022-03-21,에스엠,17563,73900,76200,77100,72900,2600,-3.4,587380,-69016,58882,15.69,https://finance.naver.com/item/board.naver?code=041510,131,30314,493,418,17.175573,255.03053,167,2022,3,21
"064760",2022-03-21,티씨케이,14757,126400,124300,128600,124000,2100,1.69,46344,-2848,-961,68.28,https://finance.naver.com/item/board.naver?code=064760,8,761,9,7,11.625,77.875,1,2022,3,21
"299900",2022-03-21,위지윅스튜디오,17905,41900,42250,42300,41050,350,-0.83,372247,-20964,30070,5.8,https://finance.naver.com/item/board.naver?code=299900,7,2618,32,12,8.0,16.428572,4,2022,3,21
"056190",2022-03-21,에스에프에이,14507,40400,40050,40550,39700,550,1.38,96994,30433,-4187,15.04,https://finance.naver.com/item/board.naver?code=056190,4,639,7,3,17.5,56.75,2,2022,3,21
"237690",2022-03-21,에스티팜,20295,107900,111800,112200,107900,3800,-3.4,107606,476,-17150,0.03,https://finance.naver.com/item/board.naver?code=237690,19,7928,172,55,11.473684,79.10526,14,2022,3,21
"048260",2022-03-21,오스템임플란트,20386,142700,0,0,0,0,0.0,0,0,0,43.71,https://finance.naver.com/item/board.naver?code=048260,18,4862,66,41,11.666667,185.72223,22,2022,3,21
"005290",2022-03-21,동진쎄미켐,19383,37700,36950,38200,36500,1000,2.72,1676617,181375,-15741,7.34,https://finance.naver.com/item/board.naver?code=005290,37,9591,103,147,12.567568,34.89189,21,2022,3,21
"028300",2022-03-21,HLB,35075,32900,33200,34200,32700,100,-0.3,520530,-33044,-20035,13.64,https://finance.naver.com/item/board.naver?code=028300,178,21014,736,225,12.634831,122.33708,159,2022,3,21
"032500",2022-03-21,케이엠더블유,12922,32450,33000,33250,32400,450,-1.37,83659,-5054,-1802,3.83,https://finance.naver.com/item/board.naver?code=032500,10,1798,4,3,8.3,36.9,7,2022,3,21
"048410",2022-03-21,현대바이오,11642,30100,31450,31650,30050,1300,-4.14,1455424,-22730,-23509,3.98,https://finance.naver.com/item/board.naver?code=048410,344,46705,1368,589,12.9651165,71.14535,196,2022,3,21
"098460",2022-03-21,고영,12392,18050,17950,18350,17850,200,1.12,271438,-11252,14583,63.45,https://finance.naver.com/item/board.naver?code=098460,5,601,5,6,5.6,19.8,9,2022,3,21
"091990",2022-03-21,셀트리온헬스케어,109473,70600,72900,73000,70500,2300,-3.16,517828,-17403,-108336,16.45,https://finance.naver.com/item/board.naver?code=091990,127,19575,386,123,12.724409,56.17323,71,2022,3,21
"036540",2022-03-21,SFA반도체,11512,7000,7140,7210,6990,90,-1.27,1419877,63974,-2892,5.19,https://finance.naver.com/item/board.naver?code=036540,16,2720,12,35,10.0,531.25,17,2022,3,21
"137400",2022-03-21,피엔티,12053,53000,53300,53800,52300,300,-0.56,209163,-5270,3956,8.51,https://finance.naver.com/item/board.naver?code=137400,15,5106,23,14,8.933333,22.333334,12,2022,3,21
"025900",2022-03-21,동화기업,14383,71200,72100,73100,71100,300,0.42,55887,-2567,3532,43.56,https://finance.naver.com/item/board.naver?code=025900,1,99,0,0,22.0,139.0,0,2022,3,21
"195940",2022-03-21,HK이노엔,13050,45150,46900,47200,44900,700,-1.53,216253,4910,-77028,3.64,https://finance.naver.com/item/board.naver?code=195940,32,5234,46,5,12.1875,31.40625,17,2022,3,21
"066970",2022-03-21,엘앤에프,67727,188500,189500,192500,188000,2500,1.34,476117,88316,56204,18.83,https://finance.naver.com/item/board.naver?code=066970,44,13756,134,82,12.75,80.72727,51,2022,3,21
"053800",2022-03-21,안랩,11486,114700,105300,120500,104500,13000,12.78,2051131,-4263,96816,24.71,https://finance.naver.com/item/board.naver?code=053800,853,189883,1696,792,12.540445,65.52403,407,2022,3,21
"196170",2022-03-21,알테오젠,25205,59100,59500,60300,58000,1100,-1.83,245693,-48148,22631,11.72,https://finance.naver.com/item/board.naver?code=196170,108,17274,488,563,11.509259,52.694443,106,2022,3,21
"240810",2022-03-21,원익IPS,18578,37850,37550,38300,37300,350,0.93,260030,57177,6997,19.16,https://finance.naver.com/item/board.naver?code=240810,4,490,1,1,8.75,39.0,5,2022,3,21
"214150",2022-03-21,클래시스,13830,21350,21750,21750,20850,400,-1.84,709182,-125651,180092,4.96,https://finance.naver.com/item/board.naver?code=214150,13,2670,29,22,9.769231,16.538462,8,2022,3,21
"263750",2022-03-21,펄어비스,69731,105300,107200,110900,105300,1600,-1.5,591530,36868,-34913,13.63,https://finance.naver.com/item/board.naver?code=263750,256,29219,414,246,13.449219,74.90625,134,2022,3,21
"357780",2022-03-21,솔브레인,18031,231800,236100,237900,230700,4300,-1.82,27061,-8049,5406,27.72,https://finance.naver.com/item/board.naver?code=357780,4,825,5,3,13.75,15.25,6,2022,3,21
"145020",2022-03-21,휴젤,17253,139300,140300,142500,138700,100,-0.07,28638,-6017,5761,69.52,https://finance.naver.com/item/board.naver?code=145020,11,1637,7,1,13.545455,53.545456,8,2022,3,21
"078600",2022-03-21,대주전자재료,14134,91300,92700,93500,91300,400,-0.44,137257,19502,8666,13.51,https://finance.naver.com/item/board.naver?code=078600,4,741,4,9,15.25,21.0,2,2022,3,21
"086520",2022-03-21,에코프로,22106,92200,93500,94300,92000,900,0.99,330964,38192,64860,8.56,https://finance.naver.com/item/board.naver?code=086520,25,8056,90,83,11.68,176.4,22,2022,3,21
"144510",2022-03-21,지씨셀,11929,75500,78600,78700,75200,3000,-3.82,74561,-3224,-15975,7.04,https://finance.naver.com/item/board.naver?code=144510,26,3823,44,59,10.384615,41.23077,15,2022,3,21
"222800",2022-03-21,심텍,16660,52300,53100,53600,52100,600,-1.13,430052,-34168,-46004,14.34,https://finance.naver.com/item/board.naver?code=222800,4,1240,18,9,11.5,45.0,5,2022,3,21
"039030",2022-03-21,이오테크닉스,12529,101700,99800,103300,99700,1900,1.9,89997,12992,341,15.57,https://finance.naver.com/item/board.naver?code=039030,2,421,0,3,11.5,67.5,2,2022,3,21
"293490",2022-03-21,카카오게임즈,60842,78100,82000,82000,77800,2900,-3.58,1183430,3994,-268472,11.42,https://finance.naver.com/item/board.naver?code=293490,193,26146,173,118,11.544042,29.870466,131,2022,3,21
"278280",2022-03-21,천보,30870,308700,315900,315900,308100,200,-0.06,73152,18555,-16383,10.19,https://finance.naver.com/item/board.naver?code=278280,8,1551,2,4,14.625,148.5,7,2022,3,21
"122870",2022-03-21,와이지엔터테인먼트,12143,65800,67000,67400,65200,500,-0.75,170930,-1929,-6617,7.93,https://finance.naver.com/item/board.naver?code=122870,20,3563,93,59,12.3,89.45,16,2022,3,21
"067160",2022-03-21,아프리카TV,17794,154800,158000,159000,154400,1500,-0.96,87671,-4925,-9301,41.53,https://finance.naver.com/item/board.naver?code=067160,5,765,17,15,11.4,15.6,2,2022,3,21
"253450",2022-03-21,스튜디오드래곤,26923,89700,90600,91200,89700,900,-0.99,86799,-3409,789,10.86,https://finance.naver.com/item/board.naver?code=253450,5,951,10,10,13.2,45.0,6,2022,3,21
"298380",2022-03-21,에이비엘바이오,13220,28000,29050,29150,27700,850,-2.95,748309,-94009,-54348,3.64,https://finance.naver.com/item/board.naver?code=298380,111,17930,280,159,11.765766,52.89189,48,2022,3,21
"034230",2022-03-21,파라다이스,15051,16550,16650,16950,16500,100,0.61,587105,-48798,-53694,4.72,https://finance.naver.com/item/board.naver?code=034230,3,775,5,5,18.333334,85.0,0,2022,3,21
"058470",2022-03-21,리노공업,28427,186500,186900,189300,185900,1900,-1.01,28368,-4901,-229,47.82,https://finance.naver.com/item/board.naver?code=058470,,,,,,,,2022,3,21
"112040",2022-03-21,위메이드,33406,99500,101800,101800,99100,2500,-2.45,325585,-34325,-51964,6.4,https://finance.naver.com/item/board.naver?code=112040,244,31673,584,407,13.577868,47.418034,163,2022,3,21
